protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,account_age_in_days,average_tweets_per_day,followers_following_count
0,1,1,181400,1809,3775,5114,1,0,9,0,19,0,0,0,0,1,1,4898,0.7707227439771335,328152600
0,0,0,73,144,2225,0,1,0,9,0,16,0,0,0,0,0,0,4778,0.46567601506906653,10512
0,0,0,28,154,79,0,1,1,15,0,16,0,0,0,0,0,0,3139,0.025167250716788787,4312
0,0,0,32,142,84,0,1,1,15,0,15,0,0,0,0,1,1,3132,0.02681992337164751,4544
1,0,0,758,338,2,14,1,0,6,0,6,0,0,0,0,0,0,4967,0.0004026575397624321,256204
0,0,0,430,242,31330,4,1,0,11,0,12,1,0,0,0,1,0,4941,6.340821696012953,104060
0,0,1,314,22,16758,2,1,0,9,0,7,0,0,0,0,1,0,4888,3.4283960720130935,6908
0,0,0,6240,611,66363,59,1,0,10,0,9,0,1,0,1,1,1,4483,14.803256747713585,3812640
0,0,1,2117,1219,80175,38,1,0,10,0,10,0,0,0,0,1,0,4910,16.328920570264767,2580623
0,0,1,136,423,3921,0,1,0,14,0,19,0,0,0,1,1,0,4217,0.9298079203225041,57528
0,0,1,162,711,3778,7,1,0,7,1,10,0,0,0,0,1,1,4873,0.7752924276626308,115182
0,0,0,33,153,96,0,1,1,12,0,12,0,0,0,0,1,1,3149,0.030485868529691967,5049
1,0,1,302,611,17555,12,1,0,14,0,18,0,0,0,0,1,0,4877,3.599548903014148,184522
0,0,1,330,373,24842,2,1,0,7,0,5,0,0,0,0,1,0,3367,7.378081378081378,123090
0,0,1,106,125,28099,9,1,0,13,0,9,0,1,0,0,1,0,4822,5.827250103691414,13250
0,0,0,33,154,101,0,1,1,15,0,15,0,0,0,0,1,1,3146,0.032104259376986646,5082
0,0,1,951,1435,15736,57,1,0,9,0,11,0,0,0,0,1,1,4934,3.1892987434130524,1364685
0,1,1,3754529,139,64773,9313,1,0,6,0,19,0,0,2,0,1,1,4433,14.611549740582,521879531
0,0,1,2124,2080,21569,135,1,0,14,1,13,0,0,0,0,1,1,5249,4.109163650219089,4417920
0,0,1,1558,1180,11184,66,1,0,7,0,12,0,0,1,0,1,0,5346,2.0920314253647585,1838440
0,0,1,24,154,86,0,1,1,12,0,12,0,0,0,0,1,1,3138,0.027405991077119184,3696
0,0,0,108,1229,126,0,1,1,15,0,15,0,0,0,0,1,1,3150,0.04,132732
0,0,0,27,148,91,0,1,1,11,0,11,0,1,0,0,1,1,3131,0.02906419674225487,3996
0,0,1,135,508,6205,5,1,0,9,1,9,0,0,0,0,1,0,4814,1.2889488990444538,68580
0,0,1,343,557,9836,13,1,0,11,0,17,0,0,0,0,1,1,5465,1.7998170173833485,191051
1,0,1,68,56,7229,0,1,0,10,0,18,0,0,0,0,1,0,4779,1.5126595522075748,3808
0,0,0,26,177,127,0,1,1,11,0,11,0,1,0,0,1,1,3151,0.04030466518565535,4602
0,0,1,958,2919,1179,42,1,0,12,0,11,0,0,0,0,1,0,5512,0.21389695210449927,2796402
1,0,1,923,777,80964,4,1,0,15,0,7,0,0,0,0,0,0,3763,21.515811852245548,717171
0,0,1,10689,4929,229415,150,1,0,13,0,14,0,0,5,0,1,1,4798,47.81471446436015,52686081
0,0,1,34,177,114,0,1,1,8,0,8,0,0,0,0,1,1,3155,0.03613312202852615,6018
0,0,1,6484,2196,43447,27,1,0,11,0,13,0,0,5,0,1,0,4500,9.65488888888889,14238864
1,0,0,331,224,7964,3,1,0,11,0,12,0,0,0,0,1,0,4897,1.6263018174392485,74144
1,0,1,1125,1464,66137,37,1,0,8,1,3,0,0,0,0,0,1,5092,12.988413197172035,1647000
0,0,1,436,160,11742,37,1,0,13,1,18,0,0,0,0,1,1,4789,2.4518688661515973,69760
1,0,1,19,0,17765,5,1,0,6,0,13,0,0,0,0,0,1,4930,3.603448275862069,0
0,0,0,31,141,81,0,1,1,15,0,15,0,1,0,0,1,1,3131,0.02587032896838071,4371
1,0,1,766,308,3693,1,1,0,11,0,12,0,0,0,0,1,0,3969,0.9304610733182161,235928
0,0,0,260,604,8820,38,1,0,9,1,16,0,0,1,0,1,0,4461,1.9771351714862138,157040
0,0,0,2374,20,56536,11,1,0,10,1,14,0,0,0,0,0,0,4778,11.83256592716618,47480
1,0,1,108,258,1793,16,1,0,10,1,10,0,0,0,0,1,1,5077,0.3531613157376403,27864
0,0,1,141758,7,56367,399,1,0,9,0,16,0,0,0,0,1,1,4838,11.650888797023564,992306
0,0,1,162,160,3528,11,1,0,13,0,6,0,0,0,0,1,0,4744,0.7436762225969646,25920
0,0,1,344,288,9975,6,1,0,9,0,13,0,0,0,0,1,0,4909,2.0319820737421064,99072
0,0,0,777807,5,1603,2687,1,1,7,0,7,0,0,0,0,0,0,4827,0.3320903252537808,3889035
1,0,1,43,122,5633,12,1,0,14,0,7,0,0,0,0,1,1,5307,1.0614283022423214,5246
0,0,0,0,0,8,0,0,1,15,0,11,0,0,0,0,0,0,4380,0.0018264840182648401,0
0,0,1,162,176,23948,2,1,0,14,0,7,0,0,0,0,1,0,4965,4.823363544813696,28512
0,0,1,502,864,27455,8,1,0,10,0,5,0,2,0,0,1,0,4820,5.696058091286307,433728
1,0,1,103,106,2318,1,1,0,8,0,16,0,0,0,0,1,0,4925,0.47065989847715733,10918
0,0,0,367,191,12828,2,1,0,8,0,1,0,0,0,0,0,0,4935,2.5993920972644378,70097
0,0,1,361,413,8984,5,1,0,14,0,14,0,0,0,0,0,1,4851,1.8519892805607092,149093
0,0,0,430,0,21005,15,1,0,8,1,20,0,0,0,0,1,1,4713,4.4568215573944405,0
0,0,1,8418,79,34764,10,1,0,5,1,19,0,0,0,0,1,0,3482,9.983917288914418,665022
0,0,1,345,98,37302,13,1,0,9,0,7,0,0,0,0,1,1,5105,7.306953966699314,33810
0,0,0,44,155,93,0,1,1,12,0,12,0,0,0,0,1,1,3135,0.02966507177033493,6820
0,0,1,250,392,24990,25,1,0,10,0,13,0,0,0,0,1,1,4767,5.242290748898679,98000
0,0,1,90846,7750,164540,85,1,1,4,0,20,0,0,0,0,1,1,3917,42.0066377329589,704056500
1,0,0,4,523,400,0,1,0,8,0,6,0,0,0,0,0,0,4923,0.08125126955108673,2092
1,0,0,248,120,13321,3,1,0,13,0,14,0,0,0,0,0,0,4900,2.7185714285714284,29760
0,0,0,142,1136,128,0,1,1,13,0,14,0,0,0,0,0,0,3154,0.040583386176284084,161312
0,0,1,228624,224503,34226,554,1,1,15,0,18,0,0,5,0,1,0,4828,7.0890637945318975,51326773872
0,0,1,724,736,579883,81,1,1,12,0,12,0,0,6,0,1,1,3877,149.57002837245292,532864
0,0,0,119,847,114,0,1,1,13,0,13,0,0,0,0,1,1,3142,0.036282622533418206,100793
0,0,1,1731,0,38241,14,1,0,14,0,15,0,0,0,0,1,1,4917,7.777303233679072,0
1,0,1,19,40,2999,0,1,0,11,0,10,0,0,0,0,1,0,4892,0.6130417007358954,760
0,0,0,22,154,71,0,1,1,15,0,15,0,0,0,0,1,1,3148,0.02255400254129606,3388
0,0,1,28,0,2150,0,1,0,7,1,8,0,0,0,0,0,0,4778,0.44997907074089577,0
0,0,1,5974,8,5176,58,1,1,11,0,9,0,4,0,0,1,1,4027,1.2853240625776012,47792
0,0,1,1348,1680,56516,71,1,0,12,0,7,0,0,0,0,1,1,4900,11.533877551020408,2264640
0,0,0,23,163,82,0,1,1,10,0,10,0,0,0,0,1,1,3138,0.026131293817718292,3749
0,0,1,173,68,960,13,1,0,5,0,14,0,0,0,0,1,1,5239,0.18324107654132468,11764
1,0,1,91,252,9173,3,1,0,8,0,6,0,0,0,0,1,0,4775,1.9210471204188482,22932
0,0,1,7349,574,20509,177,1,0,8,0,17,0,4,0,1,1,1,4824,4.251451077943615,4218326
0,1,0,84843206,116186,9940,200811,1,0,8,0,9,0,1,0,1,1,1,5309,1.8722923337728385,9857592732316
0,0,1,1815,1290,11776,4,1,0,13,1,18,0,1,0,0,1,0,4157,2.832812124127977,2341350
0,0,1,80478,50778,103401,86,1,1,7,1,11,0,0,0,0,1,0,3804,27.18217665615142,4086511884
0,0,0,13429,13291,2757,21,1,1,10,0,11,0,0,0,0,1,0,3198,0.8621013133208255,178484839
0,0,1,197516,823,75769,262,1,0,13,0,15,0,0,0,0,1,1,4880,15.526434426229509,162555668
0,0,0,4,126,47,0,1,0,9,0,15,0,0,0,0,1,0,4741,0.009913520354355622,504
0,0,1,5994,1074,88053,117,1,0,4,0,9,0,0,0,0,1,1,5043,17.46044021415824,6437556
0,0,0,640,1122,22531,3,1,1,14,0,14,0,0,0,1,1,1,4106,5.487335606429615,718080
0,0,0,0,0,5,0,0,0,10,0,10,0,0,0,0,0,0,4710,0.0010615711252653928,0
0,0,1,40,262,291,0,1,0,10,0,7,0,0,0,0,0,0,4731,0.061509194673430564,10480
0,0,0,504,1329,22699,9,1,1,15,0,15,0,0,0,1,1,1,4116,5.514820213799806,669816
0,0,1,59,336,4,0,1,0,15,0,15,0,0,0,0,1,0,5220,0.0007662835249042146,19824
0,0,0,29,149,103,2,1,1,8,0,8,0,0,0,0,1,1,3145,0.032750397456279806,4321
0,0,0,3,11,251,0,0,0,15,0,9,0,0,0,0,0,0,4764,0.05268681780016793,33
0,0,1,168,348,1073,1,1,0,9,0,20,0,0,0,1,1,1,4728,0.22694585448392554,58464
0,0,1,769,138,40954,58,1,0,11,0,8,0,0,0,0,1,1,4769,8.587544558607675,106122
0,0,0,4,0,89,0,0,1,15,0,13,0,0,0,0,0,0,3794,0.02345809172377438,0
0,1,0,46943838,75,12218,51931,1,0,10,0,11,0,0,0,0,1,1,4222,2.893889152060635,3520787850
0,0,0,240,20,4914,3,0,0,12,0,10,0,0,0,0,0,0,4846,1.0140321914981427,4800
1,0,1,2477,265,25854,2,1,0,15,1,19,0,0,0,0,1,0,4819,5.365013488275576,656405
0,0,1,160,60,53,10,1,0,5,0,5,0,0,0,0,1,1,4860,0.010905349794238683,9600
0,0,0,22,171,90,0,1,1,10,0,10,0,0,3,0,1,1,3143,0.028635062042634427,3762
0,0,0,602,1085,19564,3,1,1,15,0,16,0,0,0,0,1,0,3863,5.064457675381828,653170
0,0,0,37,164,98,1,1,1,13,0,13,0,0,0,0,1,1,3146,0.031150667514303877,6068
0,0,1,108,959,109,0,1,1,11,0,11,0,0,0,1,1,1,3153,0.03457025055502696,103572
0,0,1,76,152,1011,3,1,0,11,1,15,0,0,0,0,0,1,5599,0.1805679585640293,11552
0,0,1,1451,989,75804,61,1,0,13,0,13,0,0,0,0,1,1,5092,14.88688138256088,1435039
0,0,1,1245,808,4599,24,1,0,11,0,15,0,0,0,0,1,0,3440,1.3369186046511627,1005960
0,0,1,965,759,162702,89,1,0,6,0,7,0,1,0,0,1,1,5146,31.617178390983288,732435
0,0,1,177,382,24801,3,1,0,8,1,7,0,0,0,0,1,0,4976,4.984123794212219,67614
0,0,1,107,0,120,0,1,1,14,0,14,0,0,0,0,1,1,3152,0.03807106598984772,0
0,0,0,0,0,233,0,0,0,8,0,12,0,0,0,0,0,0,4729,0.04927045887079721,0
1,0,1,16,57,5406,0,1,0,8,0,8,0,0,0,0,1,1,4943,1.0936678130689865,912
1,0,0,672,636,634,72,1,0,8,0,3,0,0,0,0,1,1,5408,0.11723372781065089,427392
1,0,1,306,289,7352,25,1,0,9,0,10,0,0,0,0,1,1,4946,1.4864536999595632,88434
0,0,1,19,148,88,1,1,1,8,0,8,0,3,0,0,1,1,3136,0.02806122448979592,2812
1,0,0,122,79,10663,3,1,0,13,0,7,0,0,0,0,1,0,4091,2.6064531899291126,9638
0,0,1,414,361,18124,7,1,0,9,0,7,0,0,0,0,1,0,5052,3.5874901029295327,149454
0,0,1,65,0,2256,1,1,0,15,1,10,0,0,0,0,1,0,4942,0.45649534601375963,0
0,0,1,447,575,6743,0,1,0,15,1,5,0,0,0,1,1,0,3863,1.7455345586331867,257025
0,0,1,534,197,12383,51,1,0,14,1,8,0,0,0,0,1,1,4799,2.5803292352573455,105198
0,0,1,170,166,21394,6,1,0,13,0,16,0,0,4,0,1,0,4934,4.336035670855289,28220
0,0,1,177,562,4831,12,1,0,12,0,6,0,1,0,0,1,0,4918,0.9823098820658804,99474
0,0,1,12532,7195,42791,681,1,0,13,0,12,0,0,0,1,1,1,5097,8.39533058661958,90167740
0,0,0,26,178,99,0,1,1,12,0,12,0,0,0,0,1,1,3146,0.03146853146853147,4628
0,1,1,2694,984,29397,52,1,0,7,0,8,0,2,0,0,1,1,4957,5.930401452491426,2650896
0,0,1,26887,828,64608,252,1,0,6,0,6,0,0,0,1,1,1,4994,12.937124549459352,22262436
0,0,1,363,793,3365,15,1,0,13,0,14,0,0,0,0,0,0,5018,0.6705858907931447,287859
0,1,1,34776,1067,32187,347,1,0,9,0,17,0,0,0,0,1,1,4917,6.546064673581452,37105992
0,0,1,359,893,21298,19,1,0,9,0,7,0,0,0,1,1,1,5024,4.239251592356688,320587
0,0,0,29,165,97,0,1,1,13,0,13,0,0,0,0,1,1,3149,0.03080342966020959,4785
0,0,1,440,522,43164,3,1,0,14,1,8,0,0,0,0,1,0,4916,8.780309194467046,229680
0,0,1,1314,958,79465,2,1,0,14,1,12,1,2,0,0,1,1,3852,20.629543094496366,1258812
0,0,1,1157,424,193970,26,1,0,14,0,23,1,0,0,0,1,1,4932,39.328872668288724,490568
0,0,1,5917,4632,3474,15,1,1,15,0,22,0,0,0,0,1,0,3916,0.8871297242083759,27407544
0,0,1,594,829,16295,11,1,0,11,0,18,0,0,0,0,1,1,4897,3.3275474780477845,492426
0,0,0,23,159,101,0,1,1,8,0,8,0,0,1,0,1,1,3145,0.032114467408585055,3657
0,0,1,1484,1679,36474,40,1,1,12,0,17,0,0,0,0,1,1,4299,8.484298674110258,2491636
0,0,0,36,152,100,0,1,1,13,0,13,0,0,0,0,1,1,3147,0.03177629488401652,5472
0,0,1,18,154,89,0,1,1,11,0,11,0,0,0,0,1,1,3138,0.028362014021669855,2772
1,0,0,148,144,6790,2,1,0,12,1,12,0,0,0,0,1,0,4804,1.4134054954204829,21312
0,0,1,938,14,62793,24,1,0,9,1,15,0,0,0,0,1,1,4804,13.07098251457119,13132
0,0,1,4081,821,18922,287,1,0,7,0,12,0,0,3,0,1,1,4919,3.8467168123602358,3350501
0,1,1,9910,355,14222,196,1,0,10,0,11,0,1,0,0,1,1,5074,2.802916830902641,3518050
0,0,1,867,768,19358,47,1,0,11,0,5,0,0,0,0,0,0,5085,3.8068829891838742,665856
0,0,0,30,148,87,0,1,1,12,0,12,0,3,1,0,1,1,3138,0.027724665391969407,4440
0,0,1,71,460,122,3,1,1,13,0,13,0,0,0,0,1,1,3152,0.038705583756345176,32660
0,0,1,42,171,116,1,1,1,11,0,11,0,0,0,0,1,1,3152,0.03680203045685279,7182
0,0,0,25,187,118,0,1,1,12,0,12,0,0,0,0,1,1,3153,0.03742467491278148,4675
0,0,1,109,933,18293,19,1,0,6,0,4,0,0,0,0,1,0,4845,3.7756449948400412,101697
0,0,1,2973,2027,71631,58,1,0,15,0,24,1,0,0,0,1,1,3749,19.10669511869832,6026271
0,0,1,418,18,16268,27,1,0,10,0,12,0,2,0,0,1,1,4919,3.3071762553364503,7524
1,0,1,4,270,7697,0,1,0,8,1,9,0,0,0,0,1,0,4888,1.574672667757774,1080
0,0,1,3646,3768,18622,11,1,0,12,0,14,0,0,0,0,1,1,4927,3.7795818956768823,13738128
0,0,0,41,175,112,0,1,1,12,0,12,0,0,2,0,1,1,3150,0.035555555555555556,7175
0,0,0,26,150,107,0,1,1,11,0,11,0,0,0,0,1,1,3144,0.034033078880407124,3900
0,0,0,23,194,537,1,0,0,7,0,13,0,0,0,0,0,0,4761,0.11279143037177064,4462
0,0,0,29,136,95,0,1,1,11,0,11,0,0,0,0,1,1,3146,0.030197075651621105,3944
0,0,1,11028,468,8702,217,1,0,5,0,5,0,1,0,0,1,1,5343,1.6286730301328842,5161104
1,0,1,122,276,333,4,1,0,15,0,16,0,0,0,0,1,0,4999,0.0666133226645329,33672
0,0,1,82,720,132,0,1,1,10,0,10,0,0,14,0,1,1,3153,0.04186489058039962,59040
0,0,0,734,769,3405,39,1,0,6,0,13,0,0,0,0,1,0,4926,0.6912302070645554,564446
0,0,1,41,12,27,1,1,0,5,0,13,0,0,0,0,1,0,4766,0.0056651279899286614,492
1,0,1,877,589,27244,0,1,0,10,1,11,0,0,0,0,1,1,3567,7.637790860667227,516553
0,0,1,78,848,141,1,1,1,14,0,14,0,0,4,0,1,1,3150,0.04476190476190476,66144
1,0,1,46,218,1108,3,1,0,14,0,14,0,0,0,0,0,0,5100,0.2172549019607843,10028
0,0,0,26,165,110,0,1,1,12,0,12,0,0,0,0,1,1,3141,0.03502069404648201,4290
0,0,1,24,151,81,0,1,1,7,0,7,0,0,0,0,1,1,3135,0.02583732057416268,3624
0,0,1,16,13,261,1,1,0,9,0,2,0,0,0,0,1,0,4900,0.05326530612244898,208
0,0,1,127,27,4300,13,1,0,12,0,9,0,0,0,0,1,1,4508,0.9538598047914818,3429
0,0,1,30,126,91,0,1,1,14,0,14,0,0,0,0,1,1,3138,0.0289993626513703,3780
0,0,1,898,479,64413,14,1,0,15,1,1,0,0,0,0,1,0,4914,13.108058608058608,430142
0,0,1,4213,3980,49601,233,1,0,8,0,19,0,3,0,0,1,1,4181,11.8634298014829,16767740
0,0,0,33,172,114,0,1,1,11,0,12,0,0,0,0,0,0,3140,0.03630573248407643,5676
0,0,0,960,207,27444,0,1,0,6,1,1,0,0,0,0,0,0,4726,5.807024968260685,198720
0,0,1,189,262,10,7,1,0,12,0,13,0,0,0,0,1,1,4861,0.002057189878625797,49518
0,0,0,61,797,107,1,1,1,14,0,14,0,0,0,0,1,1,3149,0.033979040965385836,48617
0,0,1,756,365,64346,25,1,0,8,0,4,0,1,1,0,1,0,3482,18.479609419873636,275940
0,0,1,13042,4276,52372,25,1,0,12,0,3,0,0,0,0,1,1,4928,10.627435064935066,55767592
1,0,0,5,27,99,1,1,0,11,0,11,0,0,0,0,0,1,4714,0.02100127280441239,135
1,0,1,1,4,142,0,1,0,9,0,16,0,0,0,0,0,0,4822,0.029448361675653255,4
0,0,0,480,507,22489,6,1,1,11,0,16,0,0,0,0,1,0,3854,5.83523611831863,243360
0,0,1,763,960,311919,55,1,1,12,1,5,0,0,0,0,1,1,4647,67.12265978050355,732480
0,0,0,20,36,1537,1,1,0,9,1,4,0,0,0,0,0,0,4769,0.3222897882155588,720
0,0,1,974,1283,17800,13,1,0,9,0,4,0,0,0,0,1,1,5007,3.555022967845017,1249642
0,0,1,528,342,26687,1,1,0,11,0,12,0,0,0,0,1,0,4734,5.637304604985213,180576
1,0,1,133,148,8878,1,1,0,9,0,16,0,0,0,0,0,0,4493,1.9759626085021145,19684
0,0,1,1301,1251,11305,75,1,0,15,0,7,0,0,0,0,1,1,4981,2.2696245733788394,1627551
0,0,1,549,817,2859,22,1,0,12,0,13,0,0,0,0,1,0,5178,0.552143684820394,448533
0,0,1,116399,10,118572,1178,1,1,15,1,15,0,0,0,1,1,1,4598,25.787733797303176,1163990
1,0,1,412,415,10187,2,1,0,11,1,7,0,0,1,0,1,0,3726,2.7340311325818574,170980
0,0,1,342,357,9860,5,1,0,5,0,12,0,0,0,0,1,0,4908,2.008964955175224,122094
0,0,1,120,192,2456,5,1,0,7,0,19,0,1,0,0,1,1,4109,0.5977123387685568,23040
0,0,1,373,1007,2952,6,1,0,9,0,15,0,0,0,1,1,1,5018,0.5882821841371064,375611
0,0,0,2390,144,59676,11,1,0,14,0,5,0,0,0,0,0,1,3376,17.67654028436019,344160
0,0,0,129,281,3411,3,1,0,14,1,11,0,0,0,0,0,1,4964,0.6871474617244158,36249
0,0,0,7,43,46,0,1,1,11,0,12,0,0,0,0,0,0,3137,0.014663691424928276,301
0,0,1,610,224,3965,46,1,0,15,0,18,0,0,0,0,1,1,5118,0.774716686205549,136640
0,0,0,0,0,29,0,1,0,10,1,9,0,0,0,0,0,0,4701,0.006168900233992768,0
0,0,0,115,19,28813,3,1,0,8,0,13,0,0,0,0,0,0,4749,6.067172036218151,2185
0,1,1,2928,1555,32466,157,1,0,13,0,14,0,1,0,0,1,0,5132,6.326188620420888,4553040
0,0,1,1759,340,11100,116,1,0,8,0,8,0,0,0,0,1,1,4752,2.335858585858586,598060
0,0,1,600,871,14720,1,1,0,12,0,15,0,0,0,0,1,0,4986,2.952266345768151,522600
0,0,1,3119,324,164447,87,1,0,8,0,9,0,0,0,0,1,0,4710,34.91443736730361,1010556
0,0,0,182,125,12157,4,1,0,14,1,9,0,0,0,0,1,1,4919,2.471437284000813,22750
1,0,1,767,1700,22323,53,1,0,12,0,13,0,0,0,0,1,1,4889,4.565964409899775,1303900
0,0,1,309,147,920,18,1,0,12,0,19,1,0,0,1,1,1,4943,0.18612178838761886,45423
0,0,1,653,459,9531,1,1,0,13,1,13,0,0,0,0,1,1,4027,2.3667742736528434,299727
1,0,0,303,154,30825,8,1,0,8,0,2,0,0,0,0,1,0,5195,5.933589990375361,46662
0,0,1,27,167,107,0,1,1,11,0,11,0,0,0,0,1,1,3150,0.03396825396825397,4509
0,0,1,67,70,6344,2,1,0,14,0,13,0,0,0,0,1,1,4865,1.3040082219938336,4690
0,0,1,735,860,84302,33,1,0,14,0,4,0,0,0,0,1,0,3855,21.86822308690013,632100
0,0,1,924,230,7494,12,1,0,14,0,15,0,0,0,0,1,1,4859,1.54229265280922,212520
0,0,1,19,19,43,1,1,0,9,0,8,0,0,0,0,0,0,4925,0.008730964467005076,361
0,0,1,35,1,18552,0,1,0,10,0,10,0,0,0,0,1,1,4701,3.9463943841735802,35
0,0,1,47,166,4241,0,1,1,11,0,11,0,0,1,0,1,1,3151,1.3459219295461757,7802
0,0,1,632,262,85107,4,1,0,13,0,9,0,1,0,0,1,0,3278,25.963087248322147,165584
0,0,1,834,201,8011,11,1,0,10,0,11,0,0,0,0,1,1,4740,1.690084388185654,167634
0,0,1,164,247,4093,0,1,0,11,0,12,0,0,0,0,1,0,4736,0.864231418918919,40508
0,0,1,1152,178,1389,59,1,0,12,1,12,0,1,0,0,1,0,5228,0.2656847742922724,205056
0,0,0,35,178,119,0,1,1,13,0,13,0,0,0,0,1,1,3149,0.037789774531597334,6230
0,0,1,37,60,19,0,1,0,9,0,16,0,0,0,0,1,0,4959,0.0038314176245210726,2220
0,0,1,4305,581,158026,199,1,0,11,0,19,0,0,0,1,1,1,5175,30.536425120772947,2501205
1,0,1,868,554,22127,2,1,0,15,0,10,0,0,0,0,1,0,3931,5.6288476214703635,480872
0,0,1,366,231,20682,1,1,0,7,1,6,0,0,0,0,1,0,3577,5.781940173329605,84546
0,0,0,33,151,106,0,1,1,14,0,15,0,0,0,0,0,0,3142,0.03373647358370465,4983
0,0,1,4457,1376,233621,50,1,0,9,1,11,1,0,0,0,1,0,4703,49.67488836912609,6132832
0,0,1,37,169,129,0,1,1,8,0,8,0,0,3,0,1,1,3152,0.04092639593908629,6253
1,0,1,141,206,6246,2,1,0,8,0,14,0,0,0,0,1,1,4932,1.2664233576642336,29046
0,0,0,159,351,11514,4,1,0,11,0,19,1,0,0,0,1,0,4054,2.8401578687715836,55809
0,0,1,997,9,145550,38,1,0,12,0,11,0,0,0,0,1,1,4744,30.680860033726812,8973
0,0,0,30,155,119,0,1,1,12,0,12,0,0,0,0,1,1,3149,0.037789774531597334,4650
0,0,0,8594,246,355531,393,1,0,14,0,11,0,0,0,0,1,1,4945,71.89706774519716,2114124
1,0,0,52442,431,76173,1784,1,0,14,0,10,0,0,0,0,0,0,5370,14.184916201117318,22602502
0,0,1,506,328,7719,1,1,0,15,0,15,0,1,0,0,1,0,4929,1.5660377358490567,165968
0,0,1,86790,301,8628,67,1,0,15,1,13,0,0,0,0,1,0,4259,2.0258276590749,26123790
0,0,1,60,298,379,0,1,0,7,0,7,0,0,0,0,1,0,4806,0.07885975863503954,17880
0,0,0,84,302,16160,0,1,0,6,0,12,0,0,0,0,1,1,4887,3.306732146511152,25368
0,0,1,85,0,182,2,1,0,12,1,12,0,0,0,0,1,0,4724,0.03852667231160034,0
0,0,0,1224,652,34292,20,1,0,7,1,5,0,0,0,0,1,0,4737,7.239180916191683,798048
0,0,0,13503,767,321784,618,1,0,6,1,3,0,1,0,1,1,1,5317,60.519842016174536,10356801
0,0,1,88,175,9655,5,1,0,5,0,4,0,0,0,0,1,0,4730,2.04122621564482,15400
0,0,1,597,399,20041,4,1,0,11,0,5,0,0,0,0,0,0,4950,4.048686868686869,238203
0,0,0,789,8,32192,42,1,0,6,1,5,0,0,0,0,0,0,4912,6.5537459283387625,6312
0,1,0,987590,6250,148464,3941,1,1,15,0,18,0,0,0,1,1,1,5093,29.150598861182015,6172437500
0,0,0,37,143,115,0,1,1,13,0,13,0,0,0,0,1,1,3151,0.0364963503649635,5291
0,0,1,146,500,284,1,1,0,10,0,5,0,0,0,0,0,0,4724,0.060118543607112614,73000
0,0,1,102,46,3703,2,1,0,10,0,9,0,0,0,0,1,1,4869,0.760525775313206,4692
0,0,1,394,845,50959,11,1,0,14,1,3,0,0,2,0,1,0,4803,10.609827191338747,332930
0,0,1,31,171,118,0,1,1,11,0,11,0,0,0,0,1,1,3153,0.03742467491278148,5301
0,0,0,84,849,109,0,1,1,12,0,12,0,0,2,0,1,1,3141,0.034702324100604906,71316
0,0,0,928,213,56,26,1,0,12,0,7,0,0,0,0,0,0,4812,0.011637572734829594,197664
0,0,1,39395,548,3810,61,1,0,11,0,12,0,0,0,1,1,0,4783,0.7965711896299393,21588460
0,0,1,287,1830,492,2,1,0,15,0,16,0,0,0,0,1,0,4900,0.10040816326530612,525210
0,0,1,66,10,4661,1,1,0,9,0,5,0,0,0,0,0,1,4879,0.955318712850994,660
1,0,1,132,597,11808,11,1,0,8,0,3,0,0,0,0,1,0,4777,2.4718442537157213,78804
0,0,0,38,148,96,0,1,1,15,0,15,0,0,0,0,1,1,3132,0.03065134099616858,5624
0,0,1,2139,67,7917,311,1,0,13,0,13,0,0,0,0,1,0,4738,1.6709582102152807,143313
0,0,1,36,47,105,0,1,0,9,0,16,1,0,0,0,1,0,4700,0.022340425531914895,1692
0,0,1,7764,8114,2679,15,1,1,14,0,13,0,0,0,0,1,0,3916,0.6841164453524005,62997096
1,0,0,6,17,4077,0,1,0,11,0,15,0,0,0,0,1,0,4938,0.8256379100850547,102
0,0,1,2267,412,5314,67,1,0,5,0,11,0,0,0,0,1,1,5258,1.0106504374286802,934004
0,0,1,186,152,0,16,1,0,10,0,10,0,0,0,0,1,0,4835,0.0,28272
0,0,1,304,1098,20976,6,1,0,12,0,3,0,0,0,0,1,0,5157,4.067481093659104,333792
0,0,1,868,666,26814,5,1,0,13,1,13,1,0,2,0,1,0,4771,5.620205407671348,578088
0,0,1,2687,67,61096,92,1,0,10,0,16,0,0,0,0,1,1,4957,12.325196691547307,180029
0,0,0,12,0,12,0,0,1,11,0,13,0,0,0,0,0,0,3890,0.003084832904884319,0
0,1,0,32849314,2807,253433,52572,1,1,3,0,3,0,0,0,0,1,1,5005,50.63596403596404,92208024398
0,0,1,323,382,21569,1,1,0,13,0,6,1,0,0,0,1,0,4914,4.389295889295889,123386
0,0,0,26,145,111,0,1,1,13,0,13,0,0,0,0,1,1,3151,0.035226912091399554,3770
0,1,1,1311589,468,40921,3433,1,0,12,0,13,0,0,2,0,1,0,4802,8.521657642648897,613823652
0,0,1,150,94,329,9,1,0,9,0,17,0,0,0,0,0,0,4738,0.06943858168003376,14100
0,1,1,1514294,179,547112,2104,1,1,13,0,14,0,0,0,1,1,1,4701,116.3820463731121,271058626
